FileName,ObservedScore_Label,ObservedScore,CalculatedScore,Capacity_mAh,SOC_pct,MaxDisplacement,ForceRate,VoltageAtCollapse,MaxTemperature,TempRateOfRise,VoltageDifference,source,ts_voltage_initial,ts_voltage_final,ts_voltage_drop,ts_voltage_min,ts_voltage_mean,ts_voltage_std,ts_voltage_collapse,ts_temp_max,ts_temp_initial,ts_temp_rise,ts_temp_rate_max,ts_force_max,ts_force_mean,ts_force_final,ts_disp_max,ts_disp_final,ts_test_duration,dataset_type,session,session_type
Soteria-SCC-4700mAh-100SOC-12mm,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4700,100.0,20.26365629565802,0.2028302736580371,14.883333333333333,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP-cell14-60SOC-10Ah,"No effect, local heating, internal discharge – 2",2.0,36.419752623487,10000,60.0,24.373702154406395,3.879383802413941,19.0,,,,TR_V2,3.295,3.246,0.04899999999999993,3.226,3.2556068939536638,0.024953802786134925,0.0,56.15605,22.397,33.75905,3.1374700000000004,2.215,-187.7191849689207,-187.099,,,617.309,thermal_runaway,,
OE-LFP10Ah-80SOC-cell13,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,41.70631769535451,10000,80.0,25.58638237950711,1.6199353158473968,25.333333333333336,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-60SOC,"No effect, local heating, internal discharge – 2",2.0,36.36049539944331,10000,60.0,26.777509255218508,1.416319477558136,19.0,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh1-20S0C,"No effect, local heating, internal discharge – 2",2.0,14.427464368051668,500,20.0,23.526849791513264,0.4672812432050705,1.2666666666666668,48.749000549316406,1.9674999713897705,3.74572754,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh1-40S0C,"No effect, local heating, internal discharge – 2",2.0,17.623941157112277,500,40.0,25.09565991843716,0.8282812386751175,2.5333333333333337,63.11100006103515,3.487499952316284,3.77532959,TR_V2,3.78143311,0.00640869,3.77502442,-0.05950928,0.4330314061069182,1.1233977700514244,11435.0,63.111,23.832,39.278999999999996,0.7389999999999972,2.198291016672,-117.29645750747103,-110.88588867501599,,,1433.1,thermal_runaway,,
500mAh1-40S0C,"No effect, local heating, internal discharge – 2",2.0,17.623941157112277,500,40.0,25.09565991843716,0.8282812386751175,2.5333333333333337,63.11100006103515,3.487499952316284,3.77532959,TR_V2,3.78143311,0.00640869,3.77502442,-0.05950928,0.4330314061069182,1.1233977700514244,11435.0,63.111,23.832,39.278999999999996,0.7389999999999972,2.198291016672,-117.29645750747103,-110.88588867501599,,,1433.1,thermal_runaway,,
500mAh1-60S0C,"No effect, local heating, internal discharge – 2",2.0,22.042717191175,500,60.0,27.64570676544843,1.430343759059906,3.8,92.94400024414062,6.022500038146973,3.8684082,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh1-80S0C,"No effect, local heating, internal discharge – 2",2.0,24.199762972330163,500,80.0,27.82516924950988,0.874593722820282,6.333333333333334,95.38099670410156,3.682499885559082,3.99505615,TR_V2,3.99810791,0.00244141,3.9956665,-0.05706787,0.3620667322813099,1.0631494626526414,12487.0,95.381,23.816,71.565,0.777000000000001,0.9713378916720001,-105.0823859105787,-94.373144533344,,,1542.2,thermal_runaway,,
500mAh1-100S0C,"No effect, local heating, internal discharge – 2",2.0,24.266111321794135,500,100.0,26.43940296128109,0.743375027179718,7.916666666666668,77.75299835205078,3.130000114440918,4.12963868,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh2-20S0C,"No effect, local heating, internal discharge – 2",2.0,16.16521561509925,500,20.0,25.006913529500935,0.7249687522649765,1.2666666666666668,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh2-40S0C,"No effect, local heating, internal discharge – 2",2.0,20.675375382438716,500,40.0,27.450229521925667,0.891812527179718,3.166666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh2-60S0C,"No effect, local heating, internal discharge – 2",2.0,20.842147759808455,500,60.0,26.88688736579155,0.988593727350235,3.8,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh2-80S0C,"No effect, local heating, internal discharge – 2",2.0,22.6432311221106,500,80.0,26.224699856255768,0.9185312658548356,6.333333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh2-100S0C,"No effect, local heating, internal discharge – 2",2.0,24.783461846977225,500,100.0,26.981690990994124,0.718437522649765,7.916666666666668,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh3-20S0C,"No effect, local heating, internal discharge – 2",2.0,17.814582230509117,500,20.0,26.620061415295595,0.761187481880188,1.2666666666666668,,,,TR_V2,3.75091553,0.00915527,3.74176026,-0.07904053,0.6680347296990742,1.3528978406214087,5421.0,79.9,23.912,55.98800000000001,0.6769999999999996,26.18408203,-59.31843887107407,7.69042969,,,730.8,thermal_runaway,,
500mAh3-20S0C,"No effect, local heating, internal discharge – 2",2.0,17.814582230509117,500,20.0,26.620061415295595,0.761187481880188,1.2666666666666668,,,,TR_V2,3.75091553,0.00915527,3.74176026,-0.07904053,0.6680347296990742,1.3528978406214087,5421.0,79.9,23.912,55.98800000000001,0.6769999999999996,26.18408203,-59.31843887107407,7.69042969,,,730.8,thermal_runaway,,
500mAh3-40S0C,"No effect, local heating, internal discharge – 2",2.0,19.200113623220076,500,40.0,26.46639488227998,1.033718740940094,2.5333333333333337,,,,TR_V2,3.78448486,0.02380371,3.76068115,-0.02471924,0.4871973255818301,1.1250643369770783,8168.0,78.071,24.592,53.479,0.882000000000005,21.97265625,-51.09409881035855,10.49804687,,,1034.2,thermal_runaway,,
500mAh3-60S0C,"No effect, local heating, internal discharge – 2",2.0,21.43054613757473,500,60.0,26.95397320278826,0.559906268119812,4.75,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
500mAh3-80S0C,"No effect, local heating, internal discharge – 2",2.0,23.006773793977707,500,80.0,26.8726487758579,0.634125018119812,6.333333333333334,,,,TR_V2,3.99108887,0.00274658,3.98834229,-0.07659912,0.25704656866078235,0.8917444979906962,14906.0,82.976,24.865,58.111000000000004,0.5549999999999997,28.3203125,-105.80784625868873,12.39013672,,,1779.0,thermal_runaway,,
500mAh3-80S0C,"No effect, local heating, internal discharge – 2",2.0,23.006773793977707,500,80.0,26.8726487758579,0.634125018119812,6.333333333333334,,,,TR_V2,3.99108887,0.00274658,3.98834229,-0.07659912,0.25704656866078235,0.8917444979906962,14906.0,82.976,24.865,58.111000000000004,0.5549999999999997,28.3203125,-105.80784625868873,12.39013672,,,1779.0,thermal_runaway,,
500mAh3-100S0C,"No effect, local heating, internal discharge – 2",2.0,25.449701534195903,500,100.0,27.34333697804229,1.023031222820282,7.916666666666668,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh1-20S0C,"No effect, local heating, internal discharge – 2",2.0,22.846646740902187,2000,20.0,27.660938353209417,0.952375054359436,5.066666666666667,93.14900207519533,4.010000228881836,3.73382569,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh1-40S0C,"No effect, local heating, internal discharge – 2",2.0,27.08200541480352,2000,40.0,27.1573803876238,0.624625027179718,10.133333333333336,86.54900360107422,2.630000114440918,3.73352051,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh1-60S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,26.557432678089185,2000,60.0,25.546047275012377,0.444718736410141,11.4,67.76499938964844,1.872499942779541,3.67095947,TR_V2,3.85314941,0.18157959,3.6715698199999998,0.13763428,1.9089214656968567,1.553236365827672,12509.0,67.765,24.229,43.536,0.4239999999999995,5.79833984,-54.522095398154285,-7.14111328,,,2663.8,thermal_runaway,,
2000mAh1-60S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,26.557432678089185,2000,60.0,25.546047275012377,0.444718736410141,11.4,67.76499938964844,1.872499942779541,3.67095947,TR_V2,3.85314941,0.18157959,3.6715698199999998,0.13763428,1.9089214656968567,1.553236365827672,12509.0,67.765,24.229,43.536,0.4239999999999995,5.79833984,-54.522095398154285,-7.14111328,,,2663.8,thermal_runaway,,
2000mAh1-80S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,36.25867252986534,2000,80.0,26.181120423882245,0.644218772649765,20.26666666666667,74.75900268554688,2.7125000953674316,3.83575439,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh1-100S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,35.72703791103141,2000,100.0,26.930996221714985,0.629375022649765,19.0,83.6989974975586,2.6500000953674316,4.07958985,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh2-20S0C,"No effect, local heating, internal discharge – 2",2.0,20.16484859755186,2000,20.0,26.75168193201768,0.4464999988675117,3.8000000000000007,,,,TR_V2,3.75427246,0.04425049,3.71002197,0.01525879,1.008804963647162,1.3864008206642076,9278.0,81.492,23.924,57.568000000000005,0.5040000000000049,0.61035156,-44.43508751474012,-6.77490234,,,1422.5,thermal_runaway,,
2000mAh2-20S0C,"No effect, local heating, internal discharge – 2",2.0,20.16484859755186,2000,20.0,26.75168193201768,0.4464999988675117,3.8000000000000007,,,,TR_V2,3.75427246,0.04425049,3.71002197,0.01525879,1.008804963647162,1.3864008206642076,9278.0,81.492,23.924,57.568000000000005,0.5040000000000049,0.61035156,-44.43508751474012,-6.77490234,,,1422.5,thermal_runaway,,
2000mAh2-40S0C,"No effect, local heating, internal discharge – 2",2.0,27.126247800555817,2000,40.0,27.236654032436004,0.589593768119812,10.133333333333336,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh2-60S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,30.179288895773112,2000,60.0,25.442122242696303,0.370499986410141,15.2,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
2000mAh2-80S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,34.477049952100174,2000,80.0,24.729029107441956,0.3146875113248825,20.26666666666667,,,,TR_V2,3.98834229,0.08911133,3.8992309599999997,0.0592041,1.8413866572510742,1.6424158975204994,13680.0,59.503,24.398,35.105000000000004,0.277000000000001,11.23046875,-55.88048348743186,-7.69042969,,,2895.9,thermal_runaway,,
2000mAh2-80S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,34.477049952100174,2000,80.0,24.729029107441956,0.3146875113248825,20.26666666666667,,,,TR_V2,3.98834229,0.08911133,3.8992309599999997,0.0592041,1.8413866572510742,1.6424158975204994,13680.0,59.503,24.398,35.105000000000004,0.277000000000001,11.23046875,-55.88048348743186,-7.69042969,,,2895.9,thermal_runaway,,
2000mAh2-100S0C,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,40.84144266713188,2000,100.0,25.982223905806993,0.3592187613248825,25.333333333333336,,,,TR_V2,4.1506958,0.03631592,4.11437988,0.00701904,0.8978602429486355,1.3123361290737423,20884.0,72.513,24.626,47.887,0.3100000000000023,18.00537109,-27.44647868923199,-6.59179687,,,2990.9,thermal_runaway,,
OE-NMC10Ah-60SOC,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,60.0,31.17243349978093,22.72296361923218,57.0,150.24270629882812,95.6756362915039,3.757,TR_V2,3.753,-0.004,3.757,-0.007,2.88494997236042,1.5454418221829005,833.0,150.2427,22.75592,127.48678000000001,17.648509999999995,3.779,-94.78860696517414,-2.691,,,311.57,thermal_runaway,,
OE-NMC10Ah-50SOC,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,50.0,31.17243349978093,25.971574115753175,63.333333333333336,,,,TR_V2,3.682,-0.006,3.6879999999999997,-0.007,2.648973191587705,1.533177258802594,1241.0,150.2427,23.08531,127.15739000000002,12.790700000000001,3.611,-89.35657014097528,-0.099,,,376.947,thermal_runaway,,
1500mAh1-20S0C,"No effect, local heating, internal discharge – 2",2.0,20.735119965899763,1500,20.0,26.952047049233094,0.81640625,3.8,83.96099853515625,3.4375,3.73504639,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh1-40S0C,"No effect, local heating, internal discharge – 2",2.0,25.16080469087016,1500,40.0,27.588419292323305,0.8057187318801879,7.6,92.1760025024414,3.3924999237060547,3.76068116,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh1-60S0C,"No effect, local heating, internal discharge – 2",2.0,28.985749600311948,1500,60.0,27.664426681380306,0.7546562522649765,11.4,93.1959991455078,3.177500009536743,3.81561279,TR_V2,3.85894775,0.04302979,3.81591796,0.00183105,0.6411850514703973,1.0810508767543086,15781.0,93.196,23.488,69.708,0.7349999999999994,3.72314453,-22.49034192411895,-7.32421875,,,2085.1,thermal_runaway,,
1500mAh1-60S0C,"No effect, local heating, internal discharge – 2",2.0,28.985749600311948,1500,60.0,27.664426681380306,0.7546562522649765,11.4,93.1959991455078,3.177500009536743,3.81561279,TR_V2,3.85894775,0.04302979,3.81591796,0.00183105,0.6411850514703973,1.0810508767543086,15781.0,93.196,23.488,69.708,0.7349999999999994,3.72314453,-22.49034192411895,-7.32421875,,,2085.1,thermal_runaway,,
1500mAh1-80S0C,"No effect, local heating, internal discharge – 2",2.0,32.780034024669234,1500,80.0,27.659304869327453,0.7540624886751175,15.2,93.1269989013672,3.174999952316284,3.93463135,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh1-100S0C,"No effect, local heating, internal discharge – 2",2.0,36.704838980847306,1500,100.0,27.63923479379585,0.8989375203847885,19.0,92.85700225830078,3.785000085830689,4.0890503,TR_V2,4.14215088,0.05249023,4.08966065,-0.01373291,1.0425881089959124,1.3402847082943097,12039.0,92.857,23.78,69.077,0.8059999999999974,2.50244141,-19.578808972978642,-6.71386719,,,1719.1,thermal_runaway,,
1500mAh2-20S0C,"No effect, local heating, internal discharge – 2",2.0,19.510053794631837,1500,20.0,25.95854335531541,0.5848437726497651,3.8,,,,TR_V2,3.75183105,0.03295898,3.7188720699999998,-0.01678467,0.5828006903112631,1.1613743459104473,9901.0,72.249,24.347,47.901999999999994,0.5140000000000029,0.24414062,-34.14433806289942,-18.79882812,,,1253.0,thermal_runaway,,
1500mAh2-20S0C,"No effect, local heating, internal discharge – 2",2.0,19.510053794631837,1500,20.0,25.95854335531541,0.5848437726497651,3.8,,,,TR_V2,3.75183105,0.03295898,3.7188720699999998,-0.01678467,0.5828006903112631,1.1613743459104473,9901.0,72.249,24.347,47.901999999999994,0.5140000000000029,0.24414062,-34.14433806289942,-18.79882812,,,1253.0,thermal_runaway,,
1500mAh2-40S0C,"No effect, local heating, internal discharge – 2",2.0,24.214589209291148,1500,40.0,26.71582879715444,0.732093745470047,7.6,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh2-60S0C,"No effect, local heating, internal discharge – 2",2.0,29.5335612548508,1500,60.0,28.112488317799347,0.8544062703847886,11.4,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh2-80S0C,"No effect, local heating, internal discharge – 2",2.0,33.24412437935096,1500,80.0,27.97614519456448,0.901312518119812,15.2,,,,TR_V2,3.98864746,0.0668335,3.92181396,0.01281738,0.8474359903766343,1.1945195477537462,13129.0,97.468,23.955,73.513,0.7840000000000025,8.05664062,-19.317539100515773,-7.26318359,,,1883.1,thermal_runaway,,
1500mAh2-80S0C,"No effect, local heating, internal discharge – 2",2.0,33.24412437935096,1500,80.0,27.97614519456448,0.901312518119812,15.2,,,,TR_V2,3.98864746,0.0668335,3.92181396,0.01281738,0.8474359903766343,1.1945195477537462,13129.0,97.468,23.955,73.513,0.7840000000000025,8.05664062,-19.317539100515773,-7.26318359,,,1883.1,thermal_runaway,,
1500mAh2-100S0C,"No effect, local heating, internal discharge – 2",2.0,36.41681892309928,1500,100.0,27.65046473378285,0.599687522649765,19.0,,,,TR_V2,4.13787842,0.13153076,4.006347659999999,0.08789062,1.1330609835911396,1.324049834511195,14125.0,93.008,24.04,68.96799999999999,0.5580000000000069,16.96777344,-19.335792945788747,-6.46972656,,,2136.9,thermal_runaway,,
1500mAh3-20S0C,"No effect, local heating, internal discharge – 2",2.0,20.3604703604404,1500,20.0,26.740678693773734,0.653125,3.8,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh3-40S0C,"No effect, local heating, internal discharge – 2",2.0,25.8511905026786,1500,40.0,27.82458637678151,1.2599374592304229,7.6,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh3-60S0C,"No effect, local heating, internal discharge – 2",2.0,29.54771490877785,1500,60.0,28.09457947399137,0.886468768119812,11.4,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh3-80S0C,"No effect, local heating, internal discharge – 2",2.0,33.05857501393363,1500,80.0,27.855314588207055,0.836593759059906,15.2,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
1500mAh3-100S0C,"No effect, local heating, internal discharge – 2",2.0,36.99201643832303,1500,100.0,28.30463099447665,0.520718777179718,19.0,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-NMC10Ah-45SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,38.81641087286675,10000,45.0,23.22260902477308,12.177135181427,14.25,,,,TR_V2,3.658,3.586,0.07200000000000006,2.941,3.6092980332829048,0.07825000078500047,0.0,46.27587,22.5769,23.69897,5.211670000000002,3.177,-44.50942571860817,2.442,,,601.909,thermal_runaway,,
OE-NMC10Ah-20SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,25.334298838146537,10000,20.0,23.33409396506152,6.500204873085022,6.333333333333334,47.170921325683594,27.36928367614746,0.125,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-5050mAhr-100SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5050,100.0,20.659159244444695,0.2265631221234798,15.991666666666667,,,,TR_V2,4.177,4.144,0.032999999999999474,4.14,4.162977557598184,0.011409718816868178,0.0,28.98419,22.4273,6.556890000000003,0.14512000000000214,3.907,-167.12237722334967,-176.139,,,746.405,thermal_runaway,,
Soteria-control-5100mAh-50SOC,"Physical effect (pouch swelling), rupture of pouch, gas release –  6",6.0,77.86941270459458,5100,50.0,31.17243349978093,17.155312538146973,40.37500000000001,,,,TR_V2,3.751,-0.005,3.756,-0.008,2.839601640304628,1.5851035850685753,830.0,150.2427,22.25823,127.98447000000002,17.643320000000003,4.251,-73.54989338019918,0.522,,,270.612,thermal_runaway,,
OE-NMC10Ah-20SOC-cell2,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,30.119488568944348,10000,20.0,24.755963464421647,9.863525104522704,6.333333333333334,,,,TR_V2,3.532,3.406,0.1259999999999999,2.127,3.453055791293415,0.12368993161012799,0.0,59.76266,22.93581,36.82684999999999,4.66169,1.815,-60.718485462832,1.213,,,610.302,thermal_runaway,,
OE-NMC10Ah-45SOC-cell2,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,40.95867625441601,10000,45.0,24.814391799434524,12.72761778831482,14.25,,,,TR_V2,3.658,3.516,0.1419999999999999,2.856,3.5661041304003795,0.11280056432832378,0.0,60.32886,22.7536,37.57526,6.927670000000003,1.008,-49.187366830194655,0.662,,,613.159,thermal_runaway,,
OE-LFP10Ah-20SOC,"No effect, local heating, internal discharge – 2",2.0,19.95171030629507,10000,20.0,23.604223256000196,0.8474870502948761,6.333333333333334,,,,TR_V2,3.244,3.181,0.06300000000000017,3.174,3.2069793577981645,0.030643025078749556,0.0,49.39346,22.14089,27.25257,0.4887499999999996,5.538,-162.9809137614679,-159.863,,,602.815,thermal_runaway,,
Soteria-Control-5120mAh-50SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,55.64345161069199,5120,50.0,31.17243349978093,10.984351444244384,24.32,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-Control-5100mAh-55SOC,"Physical effect (pouch swelling), rupture of pouch, gas release –  6",6.0,79.5858979665117,5100,55.0,31.17243349978093,14.834297800064087,44.41250000000001,,,,TR_V2,3.794,-0.018,3.812,-0.019,2.698603286384977,1.6875717637543293,740.0,150.2427,22.3288,127.91390000000001,8.340000000000003,3.385,-89.21901369327072,1.821,,,234.684,thermal_runaway,,
Soteria-Control-5010mAh-20SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,43.487449783451986,5010,20.0,31.17243349978093,19.97534961700439,3.173,,,,TR_V2,3.564,1.145,2.419,1.145,3.188541688654354,0.5616629515296901,513.0,150.2427,22.0743,128.16840000000002,8.595669999999998,2.912,-64.68445237467019,-21.81,,,713.391,thermal_runaway,,
Soteria-Control-5030mAh-10SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,28.875900328233666,5030,10.0,30.43788854781273,7.684845113754273,1.5865,,,,TR_V2,3.493,1.263,2.23,1.263,3.0749514321295144,0.5717443376140976,543.0,136.5742,21.8959,114.6783,3.3295600000000007,7.393,-64.65725363221253,-25.695,,,701.944,thermal_runaway,,
Soteria-SCC-4870mah-0SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4870,0.0,19.91626558438348,0.2141281321644783,0.1542166666666666,,,,TR_V2,3.393,3.373,0.019999999999999574,3.369,3.3828743267504486,0.00702949840286813,0.0,25.03469,21.7606,3.274090000000001,0.10426999999999964,6.952,-164.55374277786842,-165.934,,,602.088,thermal_runaway,,
Soteria-SCC-4630mAh-10SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4630,10.0,20.014424082407988,0.207017309218645,1.4661666666666668,,,,TR_V2,3.526,3.51,0.016000000000000014,3.506,3.5181131551544604,0.004880939960385856,0.0,25.53189,21.92809,3.6037999999999997,0.12604999999999933,6.264,-172.21320999652897,-164.244,,,843.154,thermal_runaway,,
Soteria-SCC-5080mAh-20SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5080,20.0,20.29962008913301,0.1882306315004825,3.2173333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-5170mAh-60SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5170,60.0,20.056965510452702,0.2020302556455135,9.823,,,,TR_V2,3.837,3.824,0.013000000000000345,3.819,3.8310285819430816,0.004266061546646058,0.0,25.74966,22.18703,3.5626299999999986,0.14691000000000187,-1.389,-188.11043314524045,-167.006,,,807.711,thermal_runaway,,
ChevyVolt-0SOC-6mm-cell1,,,19.275644089704848,26000,0.0,25.05308546098679,2.5858919620513916,2.4700000000000006,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-20SOC-6mm-cell1,,,34.910796774580724,26000,20.0,26.027940385693956,3.2495230555534365,16.46666666666667,,,,TR_V2,3.588,2.972,0.6160000000000001,2.965,3.328993427112116,0.14823442330436726,0.0,73.024703,22.173027,50.851676,0.7164399999999986,13.411,-42.91748928242485,8.733,,,2365.084,thermal_runaway,,
ChevyVolt-20SOC-6mm-cell2,,,66.38276890034929,26000,20.0,26.058912059818248,1.7571901738643647,49.400000000000006,,,,TR_V2,3.584,0.147,3.4370000000000003,0.146,3.0269724851114908,0.8608009652807708,2959.0,73.372904,21.675121,51.697783,0.41906000000000176,0.922,-61.45835496976132,-0.78,,,2041.403,thermal_runaway,,
ChevyVolt-20SOC-6mm-cell3,,,33.94993740951235,26000,20.0,26.070119748862737,2.246484327316284,16.46666666666667,,,,TR_V2,3.589,2.981,0.6080000000000001,2.974,3.408057805367902,0.15373380976323547,0.0,73.499213,21.749759,51.749454,0.9536949999999962,2.683,-60.002901807558885,0.235,,,2727.711,thermal_runaway,,
ChevyVolt-20SOC-6mm-cell4,,,32.815068409727054,26000,20.0,24.53485952803099,2.646875548362732,16.46666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-40SOC-6mm-cell1,,,49.68921125717694,26000,40.0,25.77755009718472,1.811661159992218,32.93333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-40SOC-6mm-cell2,,,52.18629491802324,26000,40.0,26.315398054085865,3.770896863937378,32.93333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-40SOC-6mm-cell3,,,53.077935167042746,26000,40.0,26.351766415326132,4.626168751716614,32.93333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-40SOC-6mm-cell4,,,51.32424808432799,26000,40.0,26.423864659569077,2.800383424758911,32.93333333333334,,,,TR_V2,3.92,3.752,0.16800000000000015,3.74,3.809669881067181,0.04695542888011851,0.0,77.570382,25.308958,52.26142399999999,1.1273160000000004,13.076,-49.898516996142725,10.943,,,2481.588,thermal_runaway,,
ChevyVolt-60SOC-6mm-cell2,,,64.48220064929815,26000,60.0,23.85187063109568,2.063663351535797,49.400000000000006,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-60SOC-6mm-cell3,,,67.31740117783137,26000,60.0,25.872371342925096,2.8783631682395936,49.400000000000006,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-60SOC-6mm-cell4,,,69.4862766478685,26000,60.0,25.75108717026584,5.168522810935974,49.400000000000006,,,,TR_V2,3.859,3.721,0.1379999999999999,3.712,3.7797995085401226,0.04148075832969233,0.0,69.966937,21.853108,48.113829,1.0675629999999998,9.722,-57.867039880760544,4.974,,,2400.606,thermal_runaway,,
2017ChevyVolt-60SOC-6mm-cell1,,,70.56202012029821,26000,60.0,26.75184315967096,5.243510293960571,49.400000000000006,,,,TR_V2,3.868,3.671,0.19700000000000006,3.663,3.753295336213582,0.05848465184569961,0.0,81.493954,22.22586,59.268094000000005,1.0296129999999977,13.755,-49.18204966581736,7.757,,,2687.029,thermal_runaway,,
ChevyVolt-80SOC-6mm-cell1,,,87.89032268902132,26000,80.0,27.18305651724804,5.673932838439941,65.86666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-80SOC-6mm-cell2,,,82.0951419482831,26000,80.0,25.557213263730574,1.5045953512191772,65.86666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-80SOC-6mm-cell3,,,86.3228732242358,26000,80.0,26.579971533434804,4.709568357467651,65.86666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
ChevyVolt-80SOC-6mm-cell4,,,83.75290675677081,26000,80.0,26.54331537204205,2.176258051395416,65.86666666666667,,,,TR_V2,4.006,3.85,0.15600000000000014,3.833,3.9100833479173955,0.04571021035457241,0.0,78.98257,23.009979,55.972590999999994,0.8748629999999977,6.11,-69.74238751312565,3.177,,,2273.072,thermal_runaway,,
ChevyVolt-100SOC-6mm-cell1,,,98.53287608995343,26000,100.0,24.90657571926021,2.126300370693207,82.33333333333334,,,,TR_V2,4.174,4.057,0.11699999999999999,4.051,4.107753132832081,0.03195365930528696,0.0,61.230339,21.777966,39.452373,0.5191829999999982,1.048,-98.83834999999999,-1.745,,,2377.505,thermal_runaway,,
ChevyVolt-100SOC-6mm-cell2,,,99.30337880455058,26000,100.0,26.35058720313111,1.4527916014194489,82.33333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
